encounter_id,dbscan,kmeans
201310734,6,1
201318372,5,0
201325608,8,1
201326046,7,2
201326472,3,0
201333540,7,1
201334458,5,0
201334560,6,1
201335592,6,2
201337428,8,2
201337506,4,0
201337644,6,2
201338118,6,2
201339204,7,2
201340800,6,2
201341478,5,1
201341790,6,1
201344730,5,0
201347160,7,2
201370212,6,1
201371886,8,2
201373704,7,2
201374562,7,2
201435840,5,0
201437718,7,1
201440766,6,1
201442038,8,2
201442710,5,1
201467826,8,2
201469230,6,1
201469272,8,2
201469680,8,2
201472080,6,2
201482736,7,2
201483822,6,2
201489732,8,1
201499908,6,2
201506790,6,2
201520644,5,0
201522312,5,1
201532146,7,2
201532698,8,1
201535824,7,2
201546396,6,2
201547392,8,2
201549276,6,2
201550200,5,0
201551910,7,2
201555744,7,2
201556332,4,0
201556770,7,2
201558258,8,2
201558924,6,2
201559014,5,0
201560676,4,1
201563562,5,0
201563730,7,2
201565770,6,1
201566904,7,1
201567234,5,0
201587850,6,2
201591078,7,2
201592620,7,1
201593214,4,0
201598080,8,2
201599376,6,1
201600762,7,2
201602262,5,0
201602430,6,2
201605718,7,2
201606762,9,2
201607776,7,2
201611700,4,0
201614118,8,2
201618174,6,2
201620274,9,2
201621888,9,2
201621906,3,0
201622656,7,2
201626502,7,2
201627798,6,2
201628512,5,0
201629406,8,2
201630240,6,2
201631218,4,0
201631602,7,2
201632472,6,2
201632790,4,0
201634356,8,2
201636276,8,2
201640026,6,1
201643206,6,1
201643404,4,0
201643998,7,2
201645444,3,0
201646134,6,2
201646596,5,0
201646614,8,2
201647322,7,2
201649602,6,2
201649842,4,0
201650118,7,2
201650316,6,2
201650844,5,0
201651168,7,2
201651714,7,2
201652308,8,2
201652506,7,1
201653034,6,2
201653268,8,2
201681474,5,0
201682566,6,2
201687120,8,2
201687858,7,2
201688188,4,1
201695028,7,2
201696090,5,0
201700368,4,1
201701340,7,2
201702738,8,2
201706254,7,2
201716952,8,2
201736908,7,1
201748332,4,0
201762636,5,0
201778872,4,0
201779886,5,0
201791004,7,2
201794016,7,2
201804210,8,2
201807522,6,2
201819798,6,2
201824472,5,0
201836838,3,0
201839790,8,2
201845436,6,1
201845952,5,0
201846498,6,2
201846738,3,0
201848964,6,2
201851016,8,2
201865428,5,0
201875076,6,1
201876684,5,0
201877644,9,2
201879822,8,1
201882204,8,2
201883278,6,1
201888426,8,1
201889422,7,2
201892650,7,2
201894810,7,2
201900624,6,2
201901596,8,2
201902238,4,0
201904752,7,2
201905316,6,2
201906864,8,2
201908196,5,1
201911922,7,2
201913116,9,2
201939192,5,0
201941538,7,2
201942228,7,1
201942546,5,0
201947004,7,1
201952206,6,2
201952980,5,1
201953544,6,2
201958158,8,2
201966036,5,0
201968106,6,2
201985686,7,1
201985698,5,0
201986382,4,0
202004106,6,2
202008654,3,0
202015950,4,1
202020288,6,2
202030566,4,0
202046784,5,0
202047666,6,2
202054812,6,1
202082274,6,2
202083090,6,1
202088322,7,1
202102680,4,1
202103172,6,1
202105182,5,0
202106724,8,2
202116846,8,2
202118580,2,0
202119156,4,1
202119786,6,1
202122000,7,2
202126206,8,2
202134120,7,1
202140732,7,2
202142406,4,0
202143054,7,2
202145640,6,2
202147356,6,2
202148970,3,1
202151622,5,0
202152048,8,2
202154370,6,2
202157790,6,2
202158786,6,2
202160862,7,2
202164108,6,2
202165956,6,2
202189590,8,2
202192326,5,2
202193256,7,2
202193784,8,2
202194426,7,2
202194960,5,0
202195104,8,2
202200936,7,2
202203888,3,0
202204812,5,1
202212546,6,2
202217706,9,2
202229946,7,1
202246926,7,1
202256166,6,1
202281948,2,0
202290642,6,2
202298160,6,2
202307976,5,0
202314468,1,0
202347132,8,2
202353558,6,2
202359744,8,2
202360212,6,2
202362144,7,2
202364682,5,1
202367976,7,2
202368102,4,0
202368726,5,0
202377528,7,2
202384494,7,2
202385820,7,2
202388136,7,1
202389156,6,2
202390140,6,2
202391592,4,0
202391628,6,1
202394280,5,1
202400568,5,0
202423914,8,2
202428246,6,2
202433688,8,2
202433742,6,1
202434252,4,0
202435206,8,2
202453584,7,1
202460670,5,1
202473858,7,1
202485828,9,2
202505982,8,2
202514136,8,2
202518894,8,2
202520370,4,0
202525416,7,2
202533210,6,1
202534614,6,1
202547460,6,2
202547982,8,1
202553424,7,2
202565064,6,2
202566066,7,2
202574820,8,2
202577688,4,0
202578624,6,2
202580034,5,0
202583178,3,0
202587528,4,0
202592544,7,2
202598226,5,0
202601598,4,0
202601898,8,2
202603776,8,2
202604658,9,2
202607562,2,0
202609404,5,1
202609560,8,2
202616724,9,2
202617168,5,0
202618752,6,2
202619286,5,0
202626798,7,2
202649094,7,2
202649802,8,2
202650144,7,2
202653702,5,0
202654476,6,2
202654722,5,1
202660896,6,2
202661166,7,2
202662270,7,1
202700022,6,2
202721886,6,1
202721910,5,0
202739058,5,1
202746096,8,2
202747650,8,2
202749348,4,0
202751922,8,2
202776012,6,2
202781838,4,1
202795278,7,2
202798536,7,1
202798734,5,0
202807062,7,2
202808730,6,2
202809942,7,2
202809960,8,2
202811454,4,0
202811640,7,2
202811736,7,2
202812078,8,2
202815192,3,0
202815798,6,1
202815990,8,1
202817490,7,2
202817580,7,2
202820634,4,0
202821102,8,2
202825698,5,0
202826814,7,2
202827402,8,2
202828164,8,2
202828284,6,2
202831722,5,0
202836960,5,0
202855320,9,1
202861308,6,2
202861626,7,2
202869612,4,0
202870230,7,2
202871220,6,2
202871622,8,2
202873422,5,0
202874436,8,2
202877064,7,2
202877520,6,2
202878108,7,2
202880856,4,0
202885800,7,2
202885860,6,2
202886694,3,0
202887192,7,2
202890318,9,2
202890396,5,0
202890618,5,0
202894458,6,2
202896552,9,2
202898106,6,2
202898850,3,0
202908540,5,0
202909752,3,0
202909770,7,2
202910190,6,1
202913820,7,2
202914096,3,0
202914924,8,2
202917708,8,2
202918794,6,2
202929054,7,2
202930926,7,2
202931952,3,0
202932042,6,2
202932090,2,0
202957614,5,1
202957746,6,2
202962480,5,0
202965384,6,2
202965684,6,1
202971510,8,2
202974684,4,1
202976616,6,1
202998186,7,2
203012808,7,1
203026476,8,2
203027862,8,2
203047590,7,1
203064066,7,2
203073186,8,2
203077254,8,2
203080140,8,2
203091576,9,2
203095122,6,2
203095794,9,2
203105202,7,2
203106288,6,2
203115822,7,2
203115834,4,0
203119842,7,2
203125554,6,2
203127930,6,1
203131416,6,1
203131680,4,0
203133786,6,2
203141994,8,2
203143410,7,2
203144268,7,2
203145348,7,2
203146920,5,1
203147532,8,2
203150946,7,1
203151522,7,2
203155704,7,2
203158200,9,2
203158470,7,2
203159790,9,1
203162886,6,2
203166414,7,1
203170974,5,0
203175612,6,2
203175726,6,2
203178708,9,2
203178714,6,2
203180148,3,0
203180526,8,2
203181078,6,2
203182614,6,2
203206626,8,1
203206878,7,1
203208888,6,2
203211798,2,0
203212206,6,2
203213070,2,0
203213676,6,2
203214816,9,2
203216322,6,2
203217222,9,2
203220198,6,2
203220372,7,1
203220498,8,2
203221356,6,1
203225052,4,1
203241552,8,1
203256888,6,2
203273424,6,1
203277678,7,2
203287992,6,1
203293656,5,0
203303358,7,1
203305716,6,2
203314614,8,1
203315760,5,0
203316198,5,0
203328708,5,0
203331354,5,0
203342400,7,1
203344092,6,2
203348244,8,2
203372916,4,0
203372940,7,2
203385618,7,2
203397960,7,2
203403018,5,0
203405724,9,2
203408868,8,2
203410056,7,1
203412492,6,2
203416104,3,0
203419662,4,0
203422608,5,0
203425716,7,2
203426412,3,0
203431494,4,0
203431572,7,2
203432340,8,2
203433978,5,0
203461650,6,2
203463402,6,2
203464728,9,2
203465166,8,2
203480058,8,2
203510406,5,0
203520462,6,1
203535396,7,2
203552634,8,1
203553108,6,2
203564718,9,2
203565630,5,0
203572998,4,0
203578434,8,2
203582496,5,0
203587656,6,2
203589474,6,2
203592504,7,2
203600976,7,2
203611470,7,1
203621664,8,1
203623284,7,2
203636346,6,2
203637420,5,1
203642394,3,0
203642718,6,2
203646984,7,2
203647308,5,0
203647326,7,2
203656146,7,2
203656872,6,2
203658156,5,0
203658660,7,2
203660622,7,2
203662590,4,0
203664684,8,2
203664744,6,2
203665098,7,2
203666964,7,1
203667960,8,2
203669028,1,0
203672544,7,2
203672940,6,1
203675298,8,2
203703756,5,0
203709306,4,0
203710242,5,0
203716374,5,0
203716806,5,1
203718054,7,2
203719008,7,2
203722788,6,2
203723658,6,2
203771574,8,2
203771586,6,2
203800374,7,2
203805156,5,0
203810850,5,0
203813154,5,0
203816328,9,2
203822076,6,2
203829486,6,2
203831160,7,2
203836332,8,2
203836956,8,2
203837610,7,2
203841816,7,2
203873310,4,0
203883858,8,2
203886060,5,0
203887590,7,2
203893320,7,2
203896644,6,1
203899944,6,2
203901720,6,2
203904540,7,2
203906244,7,2
203908176,6,2
203908266,6,2
203912130,3,0
203913474,8,2
203913780,5,0
203915082,8,2
203919384,6,1
203920668,6,2
203920932,6,1
203921352,5,1
203945634,8,2
203946696,5,0
203948328,8,2
203948796,5,0
203948982,7,2
203949000,2,0
203949594,8,2
203954826,6,1
203991528,8,2
204002124,5,1
204010098,6,2
204024330,7,2
204036708,7,2
204039066,7,2
204039696,7,2
204043992,3,0
204047334,8,2
204052350,7,2
204054126,7,1
204065832,6,1
204070362,7,2
204074610,5,1
204083238,3,1
204088146,4,0
204092754,6,2
204095802,9,1
204099918,5,1
204100764,7,2
204104988,9,2
204105024,7,2
204114576,5,0
204115200,8,2
204125322,5,0
204125922,7,2
204127806,7,2
204131262,3,0
204134652,5,1
204134712,8,2
204135168,5,0
204140772,5,0
204142350,5,0
204144504,5,0
204149370,9,2
204156708,5,0
204171414,8,2
204181596,5,1
204183066,4,0
204184728,6,2
204185250,8,2
204186192,6,1
204186696,6,2
204186750,6,2
204190584,7,2
204193212,8,2
204193866,8,2
204202500,8,2
204205806,8,2
204205986,7,2
204207186,6,2
204217074,9,2
204221010,6,2
204223350,6,2
204223710,7,1
204228264,7,2
204233946,2,0
204235902,7,2
204235968,5,1
204236670,6,2
204239430,8,2
204239616,7,2
204239796,7,2
204240084,6,2
204240270,5,0
204241458,7,2
204241590,8,2
204241968,5,1
204242340,6,2
204266898,6,2
204271410,5,0
204278868,7,1
204280362,7,2
204286446,6,1
204291624,5,1
204322380,4,1
204341568,3,0
204358086,5,0
204366294,7,2
204367008,9,2
204373590,5,0
204377484,7,1
204381816,6,2
204383682,7,1
204384492,7,2
204391182,8,2
204392892,5,0
204404550,7,2
204407604,4,0
204412452,5,0
204414450,3,0
204414756,8,2
204419934,5,0
204430500,8,2
204432774,7,2
204436662,5,0
204440076,7,2
204440448,3,0
204441840,7,2
204445566,7,2
204449508,5,0
204450030,4,1
204450528,8,2
204451968,8,2
204459354,4,0
204462978,7,1
204463440,4,0
204464196,4,1
204469248,6,2
204475932,5,0
204480480,5,0
204485652,8,2
204509784,8,2
204510294,7,2
204511158,6,1
204511476,7,2
204514350,6,2
204514806,7,1
204515646,7,1
204522918,3,0
204527868,6,2
204541890,7,2
204546864,7,2
204552876,3,0
204560592,6,2
204591150,7,1
204608250,7,2
204617190,7,2
204620124,8,2
204620610,6,1
204622662,7,2
204629244,6,2
204642276,5,1
204647064,7,1
204659490,7,2
204666330,7,2
204673098,9,1
204675108,6,1
204675606,8,2
204676758,8,2
204679362,7,2
204679980,7,2
204684786,6,2
204688554,8,2
204689742,8,2
204695568,8,2
204699126,3,0
204699702,3,0
204703272,6,2
204703500,6,1
204704292,5,0
204711096,7,2
204712104,5,1
204715746,8,2
204716772,7,1
204717594,3,0
204718692,6,1
204742968,6,2
204746304,9,1
204752010,7,1
204762426,5,0
204788490,5,1
204799428,4,0
204800772,8,2
204806910,6,2
204809448,8,2
204816618,7,2
204830448,6,2
204833928,5,1
204837864,7,1
204843726,7,2
204847026,4,0
204850758,7,2
204853452,7,2
204854796,6,2
204870540,7,2
204873060,9,2
204877044,6,1
204878928,5,1
204887628,7,2
204896490,6,2
204902472,7,2
204909912,6,2
204913674,6,2
204913686,5,1
204920316,7,2
204928248,7,2
204937698,9,2
204940446,8,2
204944922,6,2
204970092,5,0
204971226,8,2
204976278,6,2
204977106,5,0
204977592,4,0
204980436,8,2
204983730,8,1
204985230,5,0
204987006,6,1
204994140,7,1
205052976,3,0
205056822,5,1
205060188,8,2
205091958,8,1
205106328,2,0
205114710,8,2
205116942,4,0
205117494,8,2
205119492,9,1
205125054,5,0
205128318,8,2
205144674,5,0
205144704,5,0
205145508,5,0
205146708,5,0
205147782,8,2
205149162,7,1
205150434,4,0
205150842,8,1
205151184,5,0
205153524,7,2
205154700,8,2
205157556,6,2
205159590,5,0
205170096,4,0
205171530,5,0
205171776,8,2
205171980,6,2
205172934,7,2
205174818,7,2
205177500,5,0
205179918,4,0
205180812,5,0
205209630,9,1
205210722,8,2
205215840,8,2
205217046,4,0
205224522,4,0
205246110,7,1
205264554,6,2
205276620,5,1
205293672,3,0
205303200,5,0
205311072,6,1
205320456,6,2
205328484,7,2
205329768,5,0
205333758,8,2
205339584,4,0
205347306,8,2
205350042,7,2
205351086,6,2
205356720,8,2
205362462,4,0
205365264,8,2
205366692,3,0
205379076,6,2
205379688,7,2
205381248,4,0
205381740,7,1
205383096,8,2
205386078,8,2
205388928,9,2
205396902,7,2
205402374,3,0
205403454,7,2
205410306,6,2
205410360,5,0
205411926,5,0
205415772,8,2
205418052,9,2
205421346,5,0
205430052,8,2
205430910,7,2
205439520,6,2
205442028,7,2
205442364,8,2
205448910,5,0
205451532,7,2
205454634,6,2
205455108,7,2
205457676,5,0
205458024,5,0
205459176,7,2
205459914,7,1
205461072,4,0
205461306,7,1
205462962,6,2
205463676,7,2
205466538,7,2
205467180,5,0
205467804,7,2
205469934,9,2
205476930,7,2
205481166,8,2
205483080,6,1
205486596,7,2
205490664,2,0
205491060,6,2
205491948,5,1
205492842,5,0
205493070,7,2
205494246,8,2
205494528,7,1
205494588,5,0
205497798,6,2
205500618,7,2
205509324,5,0
205510158,7,2
205511286,9,2
205512228,8,2
205512576,8,2
205512990,6,2
205514100,9,2
205516074,6,1
205516368,7,2
205516602,7,2
205518558,4,0
205518996,5,1
205519398,8,2
205521174,7,2
205522056,4,0
205540230,8,2
205543470,5,0
205543542,6,2
205543824,4,0
205543872,7,1
205544328,6,2
205556844,8,2
205572198,6,1
205578546,7,2
205586580,7,2
205636794,7,2
205640166,7,2
205640730,4,0
205642410,7,2
205645866,6,2
205648128,8,2
205649010,7,2
205654272,6,2
205666122,6,2
205667304,3,0
205672368,5,0
205679886,7,1
205687524,8,2
205689816,7,2
205690392,8,2
205691670,5,0
205692318,6,2
205694712,6,2
205699734,2,0
205705476,9,1
205706166,5,0
205707852,7,2
205709430,6,1
205711140,8,2
205713618,5,0
205714470,7,2
205716162,7,1
205720242,8,2
205727352,8,1
205728354,6,2
205729272,5,0
205731960,8,2
205740138,6,2
205762692,4,1
205765050,8,2
205767636,5,0
205768494,5,0
205768662,7,2
205772466,5,1
205775334,6,2
205787538,7,2
205790184,5,0
205807488,4,0
205810398,7,1
205812846,6,1
205823256,4,0
205841406,8,2
205852620,7,2
205852626,7,2
205869630,6,2
205881222,8,2
205888260,7,2
205890774,2,0
205898052,8,2
205914480,5,0
205928964,5,0
205929996,7,2
205930932,2,0
205932234,3,0
205937304,7,2
205941876,6,2
205952808,4,0
205955070,7,2
205959582,5,0
205961274,5,0
205962786,8,1
205963044,8,2
205968072,7,2
205970346,7,1
205970568,2,0
205975080,7,2
205976298,3,0
205976664,8,1
205977666,6,2
205981392,3,0
205982286,7,1
205982868,4,0
205983180,7,2
205983186,4,0
205985142,8,2
205988646,4,0
206010558,5,0
206014482,5,0
206015202,8,2
206016492,7,2
206019924,7,2
206020320,5,0
206023296,7,2
206037132,7,2
206069880,5,0
206070822,7,1
206098248,6,1
206106084,7,2
206107830,7,2
206124444,8,2
206128650,6,2
206133966,7,2
206148090,6,1
206154780,8,2
206158926,8,2
206161206,5,0
206165730,8,2
206167452,4,1
206169324,7,2
206176980,6,1
206187120,5,0
206194410,6,2
206199168,6,2
206199570,4,0
206201664,6,2
206203950,6,2
206216016,7,2
206216862,7,2
206232948,8,2
206234328,5,0
206234436,5,0
206258520,5,0
206260818,5,0
206262714,8,2
206264388,4,1
206268654,6,1
206280288,8,2
206282334,8,2
206318892,4,1
206324016,8,2
206340432,8,1
206363406,7,2
206371698,8,2
206376864,7,1
206380002,7,2
206392794,6,2
206397648,6,2
206400450,7,1
206402808,8,2
206403294,5,1
206406342,7,1
206407998,4,0
206415174,8,2
206429214,8,2
206429802,5,0
206432622,5,0
206433846,7,1
206435280,9,2
206437134,5,0
206446200,5,0
206453754,9,2
206454276,6,2
206454618,6,2
206456004,7,2
206456322,7,1
206458554,7,1
206458662,8,2
206460702,8,2
206462658,8,2
206487426,4,0
206490030,6,1
206490168,8,2
206491488,7,2
206503728,6,2
206504892,8,2
206509782,6,2
206562378,7,1
206569722,7,1
206588136,3,0
206592450,3,0
206594472,8,2
206603280,8,2
206605110,5,0
206607084,5,0
206612040,7,1
206621088,9,2
206622840,4,0
206624430,8,2
206634282,7,2
206634654,6,2
206635452,8,2
206636460,8,2
206637876,7,2
206638644,5,0
206645142,6,2
206649036,7,2
206651136,5,0
206654238,8,2
206654340,7,2
206655678,8,2
206658210,8,2
206661516,6,2
206662428,8,1
206665470,6,1
206667672,4,0
206668134,5,0
206669052,7,2
206678262,5,0
206681898,4,0
206684220,8,1
206691840,8,2
206693694,7,2
206696688,6,2
206699364,6,1
206701650,9,2
206701944,5,0
206702118,5,0
206702694,3,0
206703318,8,2
206703642,5,1
206704986,7,2
206714778,7,2
206714790,8,2
206715288,8,2
206715402,6,2
206715780,7,2
206715960,6,2
206718894,6,2
206721276,9,2
206723622,7,2
206724258,6,2
206725092,7,2
206730024,4,0
206730984,8,2
206733270,8,2
206736990,8,2
206743386,7,2
206743584,9,2
206745366,7,2
206747058,8,2
206747208,8,1
206747376,7,1
206747724,7,2
206748828,7,2
206754948,8,1
206760462,3,0
206761068,4,0
206761878,5,1
206762568,8,2
206762736,7,1
206763246,8,2
206763582,6,1
206764458,4,0
206781078,7,2
206784468,4,0
206784828,6,2
206785266,7,2
206785362,5,0
206786220,8,2
206786676,5,0
206816868,6,1
206823780,6,1
206831640,3,1
206836404,6,2
206840004,7,2
206845542,8,2
206849100,7,2
206850510,6,1
206859984,4,1
206860254,6,1
206867304,5,1
206881014,6,1
206884914,7,2
206899992,8,2
206900550,8,2
206904174,5,0
206905830,8,2
206910810,5,0
206922108,6,2
206925816,7,2
206933286,9,2
206933478,5,1
206935950,5,1
206940000,5,0
206943318,5,0
206958018,6,1
206965704,7,2
206977938,7,1
206978460,5,0
206979876,8,2
206980086,7,2
206980218,5,0
206980392,4,0
206980464,5,0
206982510,7,1
206985492,7,1
207014220,7,2
207016674,5,0
207020358,4,0
207022074,8,2
207031026,6,1
207035172,6,1
207059886,7,1
207064056,6,1
207079722,8,2
207088758,7,2
207092496,8,2
207098694,8,2
207108018,8,2
207115230,6,1
207115968,7,2
207125652,5,0
207127188,8,2
207129942,8,2
207131448,8,2
207145374,4,0
207150822,7,2
207156858,8,2
207173460,6,2
207175806,4,0
207185214,6,2
207190962,8,2
207191160,7,2
207192858,8,2
207196752,6,2
207199212,7,1
207200412,6,2
207200988,6,2
207204762,6,2
207206526,4,0
207206658,6,1
207213234,4,0
207214638,5,0
207222336,8,2
207223944,8,2
207225072,6,2
207230808,7,1
207232242,8,2
207233430,7,1
207233508,4,0
207234498,8,1
207238752,5,0
207241668,6,1
207241680,7,2
207243882,7,2
207245136,7,2
207245790,8,2
207274830,4,0
207283506,7,1
207330288,4,0
207338880,7,2
207339558,6,1
207340302,6,1
207347610,8,2
207354552,2,0
207369456,5,1
207400950,6,2
207410220,7,2
207432756,5,0
207437424,3,0
207453510,6,2
207454212,4,0
207458562,4,0
207463230,7,1
207472656,3,0
207474240,5,0
207475806,6,2
207476436,7,2
207478182,5,0
207478902,7,2
207479844,8,2
207482448,7,2
207487662,8,2
207488388,6,2
207490434,6,2
207490686,7,2
207490746,8,1
207490764,5,0
207518958,5,0
207521778,6,2
207525000,9,2
207526128,7,1
207527346,8,1
207529890,3,1
207533214,6,1
207533394,6,2
207550572,7,1
207558816,6,1
207568890,7,2
207570750,5,0
207602412,7,1
207610866,5,0
207612480,5,1
207618642,5,0
207625206,8,2
207635892,8,2
207637086,6,2
207638850,6,1
207639078,6,2
207664014,8,2
207671604,8,2
207682206,4,0
207685896,8,2
207687300,7,1
207689136,7,2
207694710,6,1
207700668,5,0
207701412,6,1
207701508,7,1
207702000,7,1
207704016,7,2
207713352,8,2
207713766,6,2
207714186,6,2
207715098,9,2
207717360,8,2
207719922,7,2
207721194,3,0
207721872,4,0
207746916,8,2
207750336,5,0
207750612,4,1
207766878,5,0
207782154,8,2
207821922,6,2
207833394,6,2
207841242,7,2
207848154,4,0
207856188,7,1
207859890,6,2
207862242,6,2
207865050,8,2
207867018,7,2
207869730,7,1
207870282,4,0
207891012,6,2
207901560,8,2
207905484,6,2
207906558,8,2
207913590,5,0
207918312,6,1
207920214,7,2
207920970,7,2
207921090,5,1
207925038,6,1
207925212,7,2
207925782,7,2
207932946,8,2
207933150,6,2
207933252,6,2
207934014,7,2
207935058,9,2
207935934,5,0
207939624,8,2
207953004,5,0
207957024,6,2
207957366,6,2
207957390,7,2
207958518,8,2
207960186,6,2
207960816,8,2
207961638,7,2
207968892,6,2
207969876,5,1
207970482,8,2
207971370,7,1
207974004,8,2
207976482,2,0
207978390,8,2
207980532,7,2
207983286,4,0
207984972,5,0
207985416,7,1
207986430,8,1
207987114,6,2
207988536,8,1
207988896,6,2
207990252,7,2
207991212,7,2
207991350,7,2
207995826,7,1
207996672,8,2
207997710,7,2
207998250,7,2
207998262,5,0
208004256,8,2
208004502,2,0
208005132,5,0
208006572,4,0
208014432,5,1
208019514,8,1
208021746,6,2
208021890,6,2
208023840,4,0
208025466,8,2
208025964,8,2
208031442,8,2
208032702,5,0
208033296,7,2
208033536,7,2
208035060,5,0
208062120,9,1
208064532,7,2
208066032,3,0
208066404,5,0
208066554,5,0
208071588,7,1
208072710,7,2
208073976,3,0
208102698,5,0
208138950,7,1
208146114,7,2
208150722,8,1
208156548,8,2
208162980,4,0
208169040,7,2
208172634,6,2
208177182,8,1
208177830,7,1
208182858,7,2
208188918,8,2
208199862,8,2
208208658,5,0
208217418,5,0
208224288,4,0
208227660,9,2
208235004,8,2
208243716,5,1
208243938,7,2
208250526,6,2
208258356,6,1
208258914,8,1
208264416,7,2
208268208,3,0
208271052,5,0
208271064,9,2
208272960,6,1
208274430,5,1
208274610,7,1
208276620,6,2
208281096,9,2
208284570,8,2
208287948,8,2
208290282,6,1
208290984,7,1
208318956,6,2
208320924,9,2
208320936,7,2
208325790,6,1
208328850,8,1
208335624,3,0
208339140,6,1
208343754,8,1
208350750,6,1
208391964,6,2
208393476,7,2
208401972,6,2
208411104,2,0
208411518,5,1
208414260,7,2
208446336,5,0
208457388,3,0
208458780,5,1
208470756,8,2
208474716,8,1
208480602,5,0
208487370,5,0
208488024,8,2
208490730,7,2
208499880,4,0
208510734,4,0
208513488,5,0
208520634,7,2
208530186,2,0
208532580,4,0
208534098,4,0
208535760,8,2
208537092,8,2
208540194,7,2
208541778,8,2
208543950,6,1
208546968,4,0
208570338,3,1
208571916,5,0
208575006,6,2
208577490,7,1
208578024,4,0
208578072,7,1
208582026,2,0
208582332,5,1
208584516,5,0
208588554,8,1
208633446,6,1
208636596,3,0
208644960,9,2
208674648,9,2
208684740,8,2
208703772,5,0
208712718,6,2
208713990,5,0
208716732,8,2
208723476,8,2
208730778,4,0
208732218,8,1
208733670,6,2
208736622,7,2
208739454,4,0
208752978,6,2
208757196,7,2
208757466,8,2
208760154,4,0
208762422,5,0
208763976,4,0
208764924,4,0
208765566,8,2
208766232,5,0
208769214,7,2
208770510,5,0
208771398,2,0
208772646,5,0
208781304,6,2
208782462,9,2
208784694,7,2
208785126,3,0
208785486,3,0
208788618,8,2
208790352,5,0
208821726,8,2
208822722,8,2
208827294,6,2
208827306,7,2
208829172,7,2
208829388,8,2
208844676,6,1
208853130,6,2
208869816,5,0
208874022,7,1
208890606,7,1
208902084,7,1
208904712,7,2
208914564,5,0
208914984,5,0
208920150,5,0
208926060,6,2
208934274,6,1
208938168,5,1
208951506,8,1
208952142,7,2
208971264,9,2
208973568,8,2
208988850,4,0
208992156,5,0
209008848,4,0
209008992,7,2
209011710,8,1
209012190,8,2
209015436,8,2
209018460,5,0
209019120,7,2
209021814,7,2
209026314,8,2
209026338,7,1
209030670,8,2
209031000,4,0
209034024,7,2
209034792,6,2
209034798,6,2
209037006,7,2
209037726,6,2
209038974,6,1
209063610,6,2
209064864,7,2
209066952,8,2
209074320,9,2
209080884,7,1
209085150,7,2
209089056,3,0
209112282,6,1
209131764,7,1
209153820,1,1
209162340,5,0
209162772,9,1
209170452,2,0
209174460,6,2
209175018,6,1
209177856,6,2
209178636,6,2
209179098,8,2
209181162,7,2
209190522,6,2
209199420,7,2
209201478,6,2
209202684,8,2
209205330,2,1
209209938,8,2
209215182,7,2
209215206,6,1
209218548,8,2
209222826,3,0
209226384,7,2
209227236,6,2
209230674,7,2
209231658,8,2
209232342,6,2
209233866,5,0
209236020,8,2
209236266,4,1
209237088,8,1
209239968,8,2
209240262,8,1
209240334,5,0
209244594,3,0
209245218,8,2
209248716,6,2
209248848,5,0
209248920,7,2
209249652,2,0
209249760,7,2
209249922,7,2
209251416,3,0
209253162,5,0
209253390,5,0
209254584,6,2
209255430,7,2
209255478,7,2
209255940,6,1
209259720,5,1
209261412,8,2
209261508,5,0
209261568,6,2
209261646,7,2
209262882,7,2
209263782,8,1
209265258,7,2
209273796,4,0
209275428,7,1
209280456,6,2
209285352,8,2
209286966,9,1
209290380,7,2
209292780,6,2
209292990,8,2
209295900,2,1
209295996,5,0
209299776,5,0
209302248,8,2
209302368,4,0
209303352,7,2
209303748,6,1
209303976,8,2
209305974,5,0
209308416,8,2
209312814,7,2
209313282,8,2
209314350,7,1
209314434,2,0
209315658,8,2
209317788,5,1
209318406,6,2
209321226,4,0
209322192,8,2
209323476,7,2
209323626,4,0
209324760,2,0
209324934,6,2
209325090,7,2
209327562,6,2
209328276,5,0
209328456,6,1
209328600,4,0
209329656,7,2
209333502,8,2
209336388,5,0
209336640,8,2
209337054,5,0
209339106,6,2
209341038,7,2
209341422,6,2
209343360,6,1
209344092,6,2
209344806,7,1
209345028,7,2
209345604,5,0
209345802,6,2
209346426,9,2
209347026,7,2
209348124,6,1
209349402,6,2
209349930,8,2
209351730,4,0
209354610,4,0
209355582,5,0
209356554,5,0
209357316,5,0
209357532,2,0
209386134,5,1
209386218,8,2
209387400,4,0
209387634,6,2
209390028,8,2
209390466,7,1
209394600,6,2
209402460,4,0
209406216,5,1
209406438,6,2
209419710,5,1
209420004,3,0
209433660,4,0
209482056,7,2
209484756,7,2
209487768,7,2
209504280,5,0
209506272,5,1
209507436,7,2
209516268,6,1
209529030,7,2
209532582,6,2
209538426,5,1
209540772,7,2
209547540,8,2
209552634,8,1
209556540,8,2
209558724,7,2
209562162,8,2
209563098,6,2
209564064,5,0
209569068,7,2
209569992,7,2
209571078,5,0
209577006,4,0
209581182,4,1
209585400,7,2
209596050,8,1
209598432,9,2
209599104,8,2
209601690,7,2
209602740,5,1
209606358,3,1
209629500,7,2
209631774,7,2
209634036,6,1
209637888,9,1
209640786,4,0
209642058,7,2
209644824,6,1
209644872,5,1
209659206,6,2
209664546,7,1
209668674,2,0
209688240,9,2
209700666,8,2
209723730,6,1
209725614,6,2
209737506,8,2
209739486,7,2
209739510,7,2
209750082,2,0
209751858,5,0
209770458,8,2
209773770,8,2
